gene,avg_bulk_CPM,hgnc_symbol
ENSG00000134504,19.463735733620165,KCTD1
ENSG00000158987,19.45878319782377,RAPGEF6
ENSG00000074935,19.4584997893076,TUBE1
ENSG00000171311,19.454568186871537,EXOSC1
ENSG00000141293,19.45306646706035,SKAP1
ENSG00000009780,19.446406337791295,FAM76A
ENSG00000131732,19.44557898636384,ZCCHC9
ENSG00000211644,19.441378663216497,IGLV1-51
ENSG00000133800,19.439008676826024,LYVE1
ENSG00000145431,19.43599658183027,PDGFC
ENSG00000184470,19.4354522194963,TXNRD2
ENSG00000198795,19.43475382399672,ZNF521
ENSG00000183484,19.433590187829523,GPR132
ENSG00000148384,19.432754113978987,INPP5E
ENSG00000123600,19.429222704294485,METTL8
ENSG00000234545,19.422468146207844,FAM133B
ENSG00000198721,19.42120489937928,ECI2
ENSG00000166173,19.41921026605523,LARP6
ENSG00000197223,19.418603456163723,C1D
ENSG00000104814,19.415844723754827,MAP4K1
ENSG00000133624,19.402334397283603,ZNF767P
ENSG00000112195,19.396754165380283,TREML2
ENSG00000141219,19.391374532702873,MTNAP1
ENSG00000180233,19.388260632660756,ZNRF2
ENSG00000197037,19.385161291371936,ZSCAN25
ENSG00000163251,19.37745276294391,FZD5
ENSG00000179630,19.377111696907683,LACC1
ENSG00000188215,19.374688702613835,DCUN1D3
ENSG00000183196,19.364704185272178,CHST6
ENSG00000120509,19.358634831055326,PDZD11
ENSG00000129009,19.35735366571188,ISLR
ENSG00000179388,19.35683156016191,EGR3
ENSG00000155846,19.355443058377617,PPARGC1B
ENSG00000158301,19.35541762499356,GPRASP2
ENSG00000175087,19.354197355555605,PDIK1L
ENSG00000166111,19.35005721037888,SVOP
ENSG00000182463,19.346510415397315,TSHZ2
ENSG00000142733,19.345217693128767,MAP3K6
ENSG00000006025,19.343755925316763,OSBPL7
ENSG00000198692,19.34285231980143,EIF1AY
ENSG00000070269,19.342110581671164,TMEM260
ENSG00000167900,19.340111371187486,TK1
ENSG00000143315,19.337535513828797,PIGM
ENSG00000176261,19.33476753652092,ZBTB8OS
ENSG00000145882,19.33125663820379,PCYOX1L
ENSG00000115325,19.32798930532297,DOK1
ENSG00000138944,19.327166025157094,SHISAL1
ENSG00000166169,19.32397147520433,POLL
ENSG00000205678,19.322943574840703,TECRL
ENSG00000160111,19.316846194749495,CPAMD8
ENSG00000164366,19.316458767696695,CCDC127
ENSG00000122507,19.31172329295875,BBS9
ENSG00000005448,19.303809849015447,WDR54
ENSG00000123191,19.294159094903534,ATP7B
ENSG00000012174,19.28695847291908,MBTPS2
ENSG00000104369,19.285361780238997,JPH1
ENSG00000111224,19.281264052837596,PARP11
ENSG00000047579,19.27985792769966,DTNBP1
ENSG00000113108,19.27511128366961,APBB3
ENSG00000177380,19.27445602180995,PPFIA3
ENSG00000204272,19.2715796555647,NBDY
ENSG00000170855,19.266882405395553,TRIAP1
ENSG00000136682,19.265591441172415,ZNG1B
ENSG00000166669,19.265497167737745,ATF7IP2
ENSG00000137692,19.265265338954368,DCUN1D5
ENSG00000203985,19.26437984603239,LDLRAD1
ENSG00000169413,19.257933755672212,RNASE6
ENSG00000183718,19.25485099374717,TRIM52
ENSG00000147180,19.25369091777861,ZNF711
ENSG00000018699,19.252354782995873,TTC27
ENSG00000178307,19.252233729863775,TMEM11
ENSG00000118402,19.250809995228437,ELOVL4
ENSG00000180098,19.247678320124013,TRNAU1AP
ENSG00000183617,19.246690479456305,MRPL54
ENSG00000088826,19.231439805698113,SMOX
ENSG00000186187,19.2294693641264,ZNRF1
ENSG00000080618,19.22778167928701,CPB2
ENSG00000164331,19.217568391513517,ANKRA2
ENSG00000112699,19.21444199991539,GMDS
ENSG00000109158,19.21122459827857,GABRA4
ENSG00000174132,19.21065634075644,FAM174A
ENSG00000169248,19.201373195416803,CXCL11
ENSG00000123545,19.201003675053308,NDUFAF4
ENSG00000142082,19.20062734031292,SIRT3
ENSG00000176208,19.19929423548218,ATAD5
ENSG00000014138,19.19088484863144,POLA2
ENSG00000196652,19.180753493295672,ZKSCAN5
ENSG00000170473,19.180327097280575,PYM1
ENSG00000167971,19.175981886757217,CASKIN1
ENSG00000184271,19.171388032239893,POU6F1
ENSG00000158156,19.167804200650824,XKR8
ENSG00000196290,19.157570225647227,NIF3L1
ENSG00000138375,19.146833317547216,SMARCAL1
ENSG00000136542,19.142012437004443,GALNT5
ENSG00000115252,19.140528398968396,PDE1A
ENSG00000102996,19.1146908207802,MMP15
ENSG00000119004,19.110562777922947,CYP20A1
ENSG00000161996,19.103566986263893,WDR90
ENSG00000089050,19.0992912022512,RBBP9
ENSG00000100379,19.099229880498203,KCTD17
ENSG00000139428,19.092445823916837,MMAB
ENSG00000184220,19.087084335206747,CMSS1
ENSG00000124256,19.086354241083463,ZBP1
ENSG00000129680,19.085003462867768,MAP7D3
ENSG00000156042,19.083615040530233,CFAP70
ENSG00000138382,19.0817556857497,METTL5
ENSG00000105613,19.061421073999835,MAST1
ENSG00000185238,19.054247573149443,PRMT3
ENSG00000175183,19.05329847256256,CSRP2
ENSG00000144161,19.05166037793319,ZC3H8
ENSG00000131386,19.047457634721265,GALNT15
ENSG00000185909,19.042852556125887,KLHDC8B
ENSG00000109220,19.03350873433728,CHIC2
ENSG00000162949,19.030827748875257,CAPN13
ENSG00000117308,19.0306569129189,GALE
ENSG00000103150,19.029935097132313,MLYCD
ENSG00000099910,19.029083755837576,KLHL22
ENSG00000125871,19.026959407658307,MGME1
ENSG00000284024,19.021619216570414,MSANTD7
ENSG00000189350,19.00119035968798,TOGARAM2
ENSG00000034239,18.997635777733613,CLXN
ENSG00000184113,18.99667715509937,CLDN5
ENSG00000107105,18.99323379962651,ELAVL2
ENSG00000121440,18.992440572130107,PDZRN3
ENSG00000167930,18.991967137342037,FAM234A
ENSG00000266338,18.98700095724992,NBPF15
ENSG00000132740,18.98516085447409,IGHMBP2
ENSG00000188343,18.9777401099112,CIBAR1
ENSG00000133316,18.976021722592225,WDR74
ENSG00000163684,18.96723524009398,RPP14
ENSG00000161082,18.957953303416417,CELF5
ENSG00000130921,18.95334039957979,MTRFR
ENSG00000139618,18.95024374594933,BRCA2
ENSG00000151353,18.94533077950125,TMEM18
ENSG00000065320,18.944534950050286,NTN1
ENSG00000225697,18.942171443426684,SLC26A6
ENSG00000163235,18.93219482739479,TGFA
ENSG00000072858,18.929047109485396,SIDT1
ENSG00000169288,18.928010100701197,MRPL1
ENSG00000009694,18.92103718009477,TENM1
ENSG00000062822,18.918782470276764,POLD1
ENSG00000162086,18.91826092884208,ZNF75A
ENSG00000167555,18.911189057041582,ZNF528
ENSG00000107242,18.908971228726973,PIP5K1B
ENSG00000188338,18.89841829383461,SLC38A3
ENSG00000005436,18.894681586456148,GCFC2
ENSG00000110721,18.89283351911482,CHKA
ENSG00000136932,18.882781914283708,TRMO
ENSG00000075914,18.880886449208436,EXOSC7
ENSG00000124635,18.878779893507456,H2BC11
ENSG00000198945,18.86956445258563,L3MBTL3
ENSG00000182782,18.864437775030943,HCAR2
ENSG00000197302,18.863396433272005,KRBOX5
ENSG00000137656,18.862223908972375,BUD13
ENSG00000131373,18.859559570823773,HACL1
ENSG00000146776,18.85865991357798,ATXN7L1
ENSG00000162694,18.853590473804054,EXTL2
ENSG00000159596,18.85290585188131,TMEM69
ENSG00000184381,18.8409428210968,PLA2G6
ENSG00000132357,18.840535464270943,CARD6
ENSG00000158480,18.83752285051764,SPATA2
ENSG00000157240,18.83326237025093,FZD1
ENSG00000006634,18.832576774263885,DBF4
ENSG00000145692,18.828996981112397,BHMT
ENSG00000198142,18.82475135815099,SOWAHC
ENSG00000154114,18.823663804971364,TBCEL
ENSG00000165138,18.821540726369957,ANKS6
ENSG00000173218,18.819621299371633,VANGL1
ENSG00000172594,18.81735908584416,SMPDL3A
ENSG00000183813,18.815882536462837,CCR4
ENSG00000169733,18.814868260539836,RFNG
ENSG00000138100,18.81417039441157,TRIM54
ENSG00000115468,18.81396487466076,EFHD1
ENSG00000133641,18.804594912274784,RLIG1
ENSG00000143971,18.80330747471954,ETAA1
ENSG00000183918,18.79385498040797,SH2D1A
ENSG00000248905,18.78407534558188,FMN1
ENSG00000215030,18.781447476184464,RPL13P12
ENSG00000134198,18.780534979843654,TSPAN2
ENSG00000174456,18.778925868443377,C12orf76
ENSG00000003147,18.77246993532011,ICA1
ENSG00000161395,18.768030737601304,PGAP3
ENSG00000124523,18.76387057592895,SIRT5
ENSG00000177570,18.75510905646548,SAMD12
ENSG00000185298,18.75435548569126,CCDC137
ENSG00000169814,18.753307442866536,BTD
ENSG00000155729,18.748924758685913,KCTD18
ENSG00000091947,18.734393323363307,TMEM101
ENSG00000067177,18.73291014655199,PHKA1
ENSG00000169188,18.72503555914607,APEX2
ENSG00000224051,18.718921293749887,CPTP
ENSG00000162585,18.718713851105644,FAAP20
ENSG00000007372,18.71607120295355,PAX6
ENSG00000196422,18.7117790592758,PPP1R26
ENSG00000151490,18.700899971953557,PTPRO
ENSG00000172663,18.693818238298967,TMEM134
ENSG00000106399,18.681893638939776,RPA3
ENSG00000042286,18.67360573485021,AIFM2
ENSG00000112667,18.66279843749659,DNPH1
ENSG00000215712,18.65368171261337,TMEM242
ENSG00000146021,18.650742013037128,KLHL3
ENSG00000204161,18.650590377876785,TMEM273
ENSG00000112619,18.64978472553692,PRPH2
ENSG00000156966,18.645803590505672,B3GNT7
ENSG00000122707,18.63941426486861,RECK
ENSG00000147316,18.63466342674462,MCPH1
ENSG00000198715,18.630676628182776,GLMP
ENSG00000112796,18.627546756567178,ENPP5
ENSG00000106290,18.62705493740761,TAF6
ENSG00000180185,18.62647196176009,FAHD1
ENSG00000124701,18.62574293024171,APOBEC2
ENSG00000115350,18.623518968809528,POLE4
ENSG00000122783,18.619310345599047,CYREN
ENSG00000214113,18.613193163856344,LYRM4
ENSG00000240344,18.60558406869713,PPIL3
ENSG00000129596,18.604091969056753,CDO1
ENSG00000101871,18.600271249704864,MID1
ENSG00000162878,18.59219992004156,PKDCC
ENSG00000114646,18.590295424117937,CSPG5
ENSG00000164117,18.582553474894663,FBXO8
ENSG00000154188,18.577416033759143,ANGPT1
ENSG00000277224,18.57578291671216,H2BC7
ENSG00000162910,18.570666152231908,MRPL55
ENSG00000106327,18.57050685763595,TFR2
ENSG00000141556;ENSG00000278759,18.569868818867896,TBCD
ENSG00000172586,18.56981510613485,CHCHD1
ENSG00000059145,18.564486287300795,UNKL
ENSG00000180739,18.557177217869764,S1PR5
ENSG00000135698,18.55392730300617,MPHOSPH6
ENSG00000105829,18.55181183453972,BET1
ENSG00000114107,18.551616748301583,CEP70
ENSG00000115539,18.540935828465575,PDCL3
ENSG00000100372,18.540231790450743,SLC25A17
ENSG00000150782,18.537321178777823,IL18
ENSG00000055118,18.533461422795508,KCNH2
ENSG00000112592,18.53315813864326,TBP
ENSG00000275713,18.530841881445763,H2BC9
ENSG00000121417,18.529747090728833,ZNF211
ENSG00000276368,18.522015410127448,H2AC14
ENSG00000187118,18.516870854315997,CMC1
ENSG00000274997,18.51597055546653,H2AC12
ENSG00000139637,18.51502587501747,MYG1
ENSG00000213020,18.50289664930121,ZNF611
ENSG00000120162,18.498632882733368,MOB3B
ENSG00000105607,18.495354320714068,GCDH
ENSG00000141294,18.483882954788395,LRRC46
ENSG00000065268,18.483427757770137,WDR18
ENSG00000196935,18.481319754125533,SRGAP1
ENSG00000197375,18.479061518963544,SLC22A5
ENSG00000108106,18.47460992702159,UBE2S
ENSG00000137070,18.47454753461864,IL11RA
ENSG00000161618,18.465221959792704,ALDH16A1
ENSG00000176209,18.46037691040607,SMIM19
ENSG00000277656,18.459752287283415,GSTT1
ENSG00000144642,18.459141661873417,RBMS3
ENSG00000140280,18.45832856418407,LYSMD2
ENSG00000216937,18.455828591635747,CCDC7
ENSG00000122547,18.455143050175646,EEPD1
ENSG00000078246,18.453809314453967,TULP3
ENSG00000103326;ENSG00000282214,18.452587811105513,CAPN15
ENSG00000198131,18.45135236777065,ZNF544
ENSG00000180902,18.448373501251876,D2HGDH
ENSG00000183775,18.445176397529163,KCTD16
ENSG00000140511,18.44368023943711,HAPLN3
ENSG00000074966,18.44031182388998,TXK
ENSG00000065491,18.43996576889698,TBC1D22B
ENSG00000119718,18.43556361512427,EIF2B2
ENSG00000240230,18.4338248154425,COX19
ENSG00000188785,18.428258442051177,ZNF548
ENSG00000213965,18.415424368864624,NUDT19
ENSG00000112964,18.397941351603748,GHR
ENSG00000172366,18.393446013584725,MCRIP2
ENSG00000121152,18.38358460738296,NCAPH
ENSG00000196188,18.374633346029945,CTSE
ENSG00000163564,18.36905910937443,PYHIN1
ENSG00000106688,18.366955923170956,SLC1A1
ENSG00000185158,18.366360707170937,LRRC37B
ENSG00000152457,18.36280271562866,DCLRE1C
ENSG00000163393,18.355495954861244,SLC22A15
ENSG00000167371,18.353163481218363,PRRT2
ENSG00000178233,18.352037674556374,TMEM151B
ENSG00000163710,18.349686532936452,PCOLCE2
ENSG00000200795,18.342213488503337,RNU4-1
ENSG00000164818,18.337376376670097,DNAAF5
ENSG00000169255,18.337188586957733,B3GALNT1
ENSG00000091482,18.3267962700128,SMPX
ENSG00000170325,18.323639053708646,PRDM10
ENSG00000088992,18.32029037172,TESC
ENSG00000177150,18.312229395724323,FAM210A
ENSG00000183621,18.294595169101186,ZNF438
ENSG00000225648,18.292044504462535,SBDSP1
ENSG00000185101,18.291779470643945,ANO9
ENSG00000136319,18.288879749979472,TTC5
ENSG00000157657,18.2828599020048,ZNF618
ENSG00000043514,18.27997614351047,TRIT1
ENSG00000131127,18.2716271681231,ZNF141
ENSG00000164056,18.269670055165125,SPRY1
ENSG00000147257,18.2695046837384,GPC3
ENSG00000140479,18.266511351260252,PCSK6
ENSG00000151725,18.265477645090005,CENPU
ENSG00000186625,18.263982373969437,KATNA1
ENSG00000163611,18.261737408318652,SPICE1
ENSG00000096092,18.25671859159768,TMEM14A
ENSG00000166689,18.25167317284263,PLEKHA7
ENSG00000198846,18.237347806488323,TOX
ENSG00000100350,18.235678804924497,FOXRED2
ENSG00000139626,18.23261447269222,ITGB7
ENSG00000139044,18.231750710273225,B4GALNT3
ENSG00000141034,18.21581314601683,GID4
ENSG00000183597,18.215333200277236,TANGO2
ENSG00000223705,18.204094918971855,NSUN5P1
ENSG00000164038,18.20203503906009,SLC9B2
ENSG00000183914,18.201438625119263,DNAH2
ENSG00000106819,18.200664460848277,ASPN
ENSG00000169249,18.191694165593734,ZRSR2
ENSG00000163751,18.187458403220457,CPA3
ENSG00000137507,18.18636147920198,LRRC32
ENSG00000154721,18.178321963650273,JAM2
ENSG00000099725,18.17531212548578,PRKY
ENSG00000197355,18.161430662922953,UAP1L1
ENSG00000108784,18.157500174645808,NAGLU
ENSG00000169019,18.155260903916552,COMMD8
ENSG00000177410,18.15384831320543,ZFAS1
ENSG00000173890,18.153120340501243,GPR160
ENSG00000156958,18.139663770703883,GALK2
ENSG00000155970,18.1354040964458,MICU3
ENSG00000133997,18.122414302605925,MED6
ENSG00000124688,18.119445746144308,MAD2L1BP
ENSG00000163935,18.110151592199305,SFMBT1
ENSG00000102390,18.10765506220051,PBDC1
ENSG00000130529,18.100126387747817,TRPM4
ENSG00000163082,18.09935674080082,SGPP2
ENSG00000165338,18.099317628093765,HECTD2
ENSG00000144736,18.09168661236327,SHQ1
ENSG00000155329,18.08835968626143,ZCCHC10
ENSG00000169609,18.0883591073677,C15orf40
ENSG00000165804,18.08228660013865,ZNF219
ENSG00000173540,18.078437631712525,GMPPB
ENSG00000147383,18.07799293836743,NSDHL
ENSG00000197798,18.07445345093765,FAM118B
ENSG00000105419,18.070356722889425,MEIS3
ENSG00000149564,18.069728957992393,ESAM
ENSG00000108187,18.06380066369976,PBLD
ENSG00000163918,18.060193889671577,RFC4
ENSG00000164252,18.05822088316627,AGGF1
ENSG00000009830,18.055512359097296,POMT2
ENSG00000018610,18.050844000186295,STEEP1
ENSG00000108963,18.04059436764568,DPH1
ENSG00000196104,18.039797767268336,SPOCK3
ENSG00000157423,18.039563047745165,HYDIN
ENSG00000276043,18.034215588690554,UHRF1
ENSG00000158106,18.032715700890996,RHPN1
ENSG00000151657,18.03089640246911,KIN
ENSG00000106483,18.02662386536235,SFRP4
ENSG00000154262,18.02531590656665,ABCA6
ENSG00000186577,18.022333179074874,SMIM29
ENSG00000198464,18.01846804070196,ZNF480
ENSG00000163686,18.014409998050464,ABHD6
ENSG00000074582,18.01333425960054,BCS1L
ENSG00000122870,18.01265044919019,BICC1
ENSG00000137496,18.012593180832937,IL18BP
ENSG00000110455,18.011713402575,ACCS
ENSG00000094963,18.00879544256229,FMO2
ENSG00000155100,18.006097065469557,OTUD6B
ENSG00000066135,18.005828051176817,KDM4A
ENSG00000149474,17.997681434688662,KAT14
ENSG00000121350,17.996312180070177,PYROXD1
ENSG00000007520,17.987842718089187,TSR3
ENSG00000135111,17.985204928690987,TBX3
ENSG00000160113,17.979468226049615,NR2F6
ENSG00000173114,17.979327815309496,LRRN3
ENSG00000126947,17.97590813441324,ARMCX1
ENSG00000116396,17.970999987641413,KCNC4
ENSG00000181035,17.970971465545762,SLC25A42
ENSG00000139567,17.97022357312004,ACVRL1
ENSG00000176834,17.968369711079397,VSIG10
ENSG00000126903,17.96574890899927,SLC10A3
ENSG00000157778,17.962109540894332,PSMG3
ENSG00000204604,17.95445064376045,ZNF468
ENSG00000168286,17.93911138581844,THAP11
ENSG00000179715,17.933031735520746,PCED1B
ENSG00000118242,17.930451941711468,MREG
ENSG00000131401,17.92975301465981,NAPSB
ENSG00000149328,17.927967135947664,GLB1L2
ENSG00000114812,17.923958049336477,VIPR1
ENSG00000101057,17.919569585581353,MYBL2
ENSG00000154134,17.91864756309427,ROBO3
ENSG00000169860,17.91234045440692,P2RY1
ENSG00000137522,17.9040802180755,RNF121
ENSG00000203705,17.902051647800917,TATDN3
ENSG00000167785,17.900327210927127,ZNF558
ENSG00000146197,17.898454389959838,SCUBE3
ENSG00000122778,17.896376566267016,KIAA1549
ENSG00000171792,17.891295637387792,RHNO1
ENSG00000137807,17.887845023736954,KIF23
ENSG00000121931,17.87601123383444,LRIF1
ENSG00000261150,17.870530969915684,EPPK1
ENSG00000140284,17.867411149155064,SLC27A2
ENSG00000067992,17.86115393835815,PDK3
ENSG00000164434,17.850240813776768,FABP7
ENSG00000165512,17.84006215061537,ZNF22
ENSG00000087303,17.836564706620006,NID2
ENSG00000000457,17.83525433635772,SCYL3
ENSG00000122224,17.83347134417456,LY9
ENSG00000229344,17.830880129319254,MTCO2P12
ENSG00000169689,17.828638112728278,CENPX
ENSG00000113790,17.826272302273516,EHHADH
ENSG00000119401,17.825671115605203,TRIM32
ENSG00000144451,17.82376328133059,SPAG16
ENSG00000187091,17.823711649759233,PLCD1
ENSG00000168765,17.82237408462053,GSTM4
ENSG00000138231,17.818552960964734,DBR1
ENSG00000111752,17.816892760567804,PHC1
ENSG00000127666,17.81015197616229,TICAM1
ENSG00000038002,17.80404580705913,AGA
ENSG00000136267,17.800571425159497,DGKB
ENSG00000197608,17.78698023124136,ZNF841
ENSG00000244617,17.78575110988205,ASPRV1
ENSG00000260807,17.78361094590817,CEROX1
ENSG00000138376,17.780869222712596,BARD1
ENSG00000111796,17.763130662589184,KLRB1
ENSG00000267100,17.762760340661615,ILF3-DT
ENSG00000130669,17.761684223791896,PAK4
ENSG00000182919,17.7530613961817,C11orf54
ENSG00000127831,17.75191877930521,VIL1
ENSG00000108932,17.749749630179043,SLC16A6
ENSG00000128059,17.73046064852397,PPAT
ENSG00000188549,17.719532286503302,CCDC9B
ENSG00000111863,17.719244682903636,ADTRP
ENSG00000197594,17.717932449683243,ENPP1
ENSG00000168476,17.717841320779797,REEP4
ENSG00000164109,17.71584731801469,MAD2L1
ENSG00000181396,17.713685474602254,OGFOD3
ENSG00000185917,17.713346028752124,SETD4
ENSG00000197057,17.71169526408963,DTHD1
ENSG00000214765,17.707209397937703,SEPTIN7P2
ENSG00000142303,17.7039583897776,ADAMTS10
ENSG00000167858,17.699318897322012,TEKT1
ENSG00000197296,17.695594489231816,FITM2
ENSG00000131781,17.69426963616696,FMO5
ENSG00000186532,17.693742421197452,SMYD4
ENSG00000198042,17.690522031698848,MAK16
ENSG00000167186,17.681698636014314,COQ7
ENSG00000198039,17.66914210815106,ZNF273
ENSG00000152382,17.667406462428794,TADA1
ENSG00000147789,17.665791698564956,ZNF7
ENSG00000165752,17.662684867466982,STK32C
ENSG00000135185,17.660985600647592,TMEM243
ENSG00000115255,17.659942977376787,REEP6
ENSG00000184178,17.659169218661855,SCFD2
ENSG00000004866,17.658953503629508,ST7
ENSG00000185585,17.6506409418005,OLFML2A
ENSG00000115042,17.649836557556434,FAHD2A
ENSG00000178381,17.649193085069744,ZFAND2A
ENSG00000168434,17.642299886739085,COG7
ENSG00000138115,17.634552457045505,CYP2C8
ENSG00000103490,17.63404048027936,PYCARD
ENSG00000154783,17.630725798666923,FGD5
ENSG00000115604,17.625732717103066,IL18R1
ENSG00000157869,17.6213383187607,RAB28
ENSG00000103024,17.618872688088352,NME3
ENSG00000099889,17.612116519041592,ARVCF
ENSG00000170412,17.605249389171345,GPRC5C
ENSG00000167925,17.5915565177855,GHDC
ENSG00000164659,17.590787206063553,ELAPOR2
ENSG00000155760,17.588765225156582,FZD7
ENSG00000106809,17.588503938471092,OGN
ENSG00000121797,17.585911475137458,CCRL2
ENSG00000124508,17.583415431452938,BTN2A2
ENSG00000163867,17.578791235022376,ZMYM6
ENSG00000079257,17.575577219180282,LXN
ENSG00000171960,17.57391494618564,PPIH
ENSG00000104967,17.571686971771708,NOVA2
ENSG00000171962,17.570025540732907,DRC3
ENSG00000083123,17.568301483521193,BCKDHB
ENSG00000120833,17.56750367495069,SOCS2
ENSG00000153443,17.566271355087945,UBALD1
ENSG00000101997,17.561554444280237,CCDC22
ENSG00000105583,17.55057789087127,WDR83OS
ENSG00000163995,17.542746127719834,ABLIM2
ENSG00000135249,17.530237089528637,RINT1
ENSG00000149716,17.52872542197465,LTO1
ENSG00000164611,17.519671980756275,PTTG1
ENSG00000130940,17.519043027328323,CASZ1
ENSG00000144668,17.51520493295555,ITGA9
ENSG00000164294,17.499277527245017,GPX8
ENSG00000125430,17.497325986040664,HS3ST3B1
ENSG00000136010,17.496054183289512,ALDH1L2
ENSG00000168743,17.49597551012736,NPNT
